_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
555,105,574,KENNEDY - MARGDON PARKETTE,Park,"Outdoor Fitness Equipment, Playground",24 KENNEDY PARK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/105/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4733408555681, 43.6523231740481]]}"
556,1896,1512,SOUTH MARINE DRIVE PARK,Park,None,5 ROGATE PL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1896/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2015837130459, 43.7374772533522]]}"
557,1860,946,SHERBOURNE COMMON,Park,"Playground, Washroom",5 LOWER SHERBOURNE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1860/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3649477531678, 43.6448847872863]]}"
558,301,547,JENNIFER KATERYNA KOVAL'S'KYJ PARK,Park,None,2 POLSON ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/301/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3552397595627, 43.6410446857836]]}"
559,399,397,GARRISON COMMON,Park,None,100 GARRISON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/399/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.407105706175, 43.6384614375107]]}"
560,421,994,STAN WADLOW PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Skateboarding, Sports Field",888 COSBURN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/421/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3140535784306, 43.6983671682227]]}"
561,2535,627,LEYTON TOT LOT,Park,Playground,100 PRAIRIE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2535/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2807906259358, 43.6987051301588]]}"
562,2219,1241,COBBLE HILLS PARKETTE,Park,None,6 COBBLE HILLS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2219/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5229679500174, 43.6728386907633]]}"
563,2594,398,GARRISON CREEK PARK,Park,None,1090 SHAW ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2594/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4282823184823, 43.6714381473382]]}"
564,871,1010,SUNNYDALE ACRES PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",50 AMORO DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/871/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5785252711438, 43.7240965975286]]}"
565,2625,474,HEATHERCREST PARK,Park,"Outdoor Fitness Equipment, Playground",19 STOREY CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2625/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5627891131937, 43.6670420733845]]}"
566,37,678,MARIA STREET PARKETTE,Park,Playground,240 MARIA ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/37/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4805629465542, 43.6666590410375]]}"
567,2118,65,BARTLEY PARK,Park,Playground,112 BARTLEY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2118/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3086360997155, 43.7224311087192]]}"
568,1854,1003,STRATFORD PARK,Park,None,2100 BAYVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1854/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3797911006885, 43.7216282420146]]}"
569,2113,61,BANBURY PARK,Park,"Pickleball Court, Playground, Tennis Court",120 BANBURY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2113/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3698734945276, 43.7427740008615]]}"
570,246,1041,TIVERTON AVENUE PARKETTE,Park,Playground,45 TIVERTON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/246/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3451053993281, 43.6648646617641]]}"
571,388,932,SEATON PARK,Park,None,14 ALBANY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/388/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4105764971305, 43.6659016673499]]}"
572,386,900,ROUNDHOUSE PARK,Park,Playground,255 BREMNER BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/386/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3853958821948, 43.6410757356875]]}"
573,2351,577,KENWAY PARK,Park,Playground,3431 BLOOR ST  W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2351/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5260762299615, 43.643703907415]]}"
574,2246,253,DALRYMPLE PARK,Park,Playground,59 DALRYMPLE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2246/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4918372097563, 43.6789986003898]]}"
575,2531,1057,JAMES TRIMBEE PARK,Park,Playground,25 PLAINFIELD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2531/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5055134408288, 43.699153624021]]}"
576,59,421,GLEN STEWART PARK,Park,Picnic Site,351 GLEN MANOR DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/59/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2929833349497, 43.6777501736459]]}"
577,23,1402,MAHER CIRCLE PARKETTE,Park,None, MAHER AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/23/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4782668156419, 43.6625809130766]]}"
578,452,1398,LUCY MAUD MONTGOMERY PARK,Park,None,222 RIVERSIDE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/452/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4834528513057, 43.6424256976721]]}"
579,735,837,PRINCE CHARLES PARK,Park,Playground,36 PRINCE CHARLES DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/735/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4357172755406, 43.722656879251]]}"
580,445,1141,WOBURN AVENUE PLAYGROUND,Park,"Playground, Washroom",75 WOBURN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/445/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4060798008937, 43.7274341845584]]}"
581,2546,1049,TORONTO WATERFRONT PARK,Park,None, ROBERTSON CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2546/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3819286951447, 43.6385748471575]]}"
582,2021,876,RITA COX PARK,Park,Playground,14 MACHELLS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2021/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4255744554253, 43.6401341144053]]}"
583,2545,863,REES STREET PARKETTE,Park,Playground,238 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2545/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3846391387197, 43.6395541289984]]}"
584,1901,100,BILL JOHNSTON PARK,Park,Dog Off-Leash Area,65 WESTERN BATTERY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1901/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4137386003358, 43.640094408226]]}"
585,982,855,RANEE PARK,Park,Playground,326 RANEE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/982/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4535591655873, 43.722632765282]]}"
586,862,869,REXDALE PARK,Park,"Ball Diamond, Playground",6 DRUMHELLER RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/862/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5656880576922, 43.7230412256035]]}"
587,588,376,FLEMINGTON PARK,Park,"Ball Diamond, Basketball Court, Playground",2 A FLEMINGTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/588/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4449640075186, 43.7211021492444]]}"
588,2575,1288,EDENBROOK PARK,Park,None,1310 ROYAL YORK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2575/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5247671713656, 43.6756064201275]]}"
589,1476,1156,YORK MILLS VALLEY PARK,Park,"Playground, Tennis Court",3865 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1476/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4053132062419, 43.7404834433239]]}"
590,220,214,COLEMAN PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Tennis Court",19 COLEMAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/220/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2998132896449, 43.6893992003522]]}"
591,47,33,AMSTERDAM SQUARE,Park,None,525 AVENUE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/47/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4010608035814, 43.6870105628259]]}"
592,136,1397,LOVE CRESCENT PARKETTE,Park,None,16 LOVE CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/136/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.303570217874, 43.6790510305433]]}"
593,2423,972,SOUTHERN LINEAR PARK,Park,None,350 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2423/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3911442880518, 43.6393817410865]]}"
594,2708,151,CANOE LANDING,Park,"Dog Off-Leash Area, Sports Field",95 FORT YORK BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2708/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.396323630107, 43.6389753006818]]}"
595,650,449,GULLIVER PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",55 GULLIVER RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/650/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4797945351303, 43.6981523784847]]}"
596,508,1111,WESTON LIONS PARK,Park,"Ball Diamond, Basketball Court, Playground, Skateboarding, Sports Field, Tennis Court, Washroom",2125 LAWRENCE AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/508/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5175390232004, 43.6979437098432]]}"
597,61,1329,GLENLAKE SQUARE,Park,None,516 GLENLAKE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/61/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4741017805923, 43.656130553158]]}"
598,1923,158,CASHMAN PARK,Park,Playground,4 LANGMUIR CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1923/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.493272451195, 43.6557383455041]]}"
599,379,699,MCCLEARY PARK,Park,"Ball Diamond, Washroom",755 LAKE SHORE BLVD E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/379/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3402742644784, 43.652874827303]]}"
600,841,346,ESTHER LORRIE PARK,Park,"Ball Diamond, Sports Field, Washroom",50 WESTHUMBER BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/841/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5794142356514, 43.7279569398069]]}"
601,2444,1393,LINKWOOD LANE PARKETTE,Park,None,400 LINKWOOD LANE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2444/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3274580529626, 43.7187680292429]]}"
602,2,117,BLUFFER'S PARK,Park,"Beach, Picnic Site, Washroom",1 BRIMLEY RD S,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2333881045029, 43.7093530218654]]}"
603,2386,1237,CLAIREVILLE CONSERVATION AREA,Park,None,8180 HIGHWAY 50,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2386/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.6314650451587, 43.7401194236567]]}"
604,2156,120,BOSWELL PARKETTE,Park,None,2 BOSWELL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2156/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3959252943118, 43.6726126942292]]}"
605,458,1545,TOWN HALL SQUARE,Park,None,20 YORKVILLE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/458/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3882843880466, 43.6720394338363]]}"
606,2286,1289,EDINBOROUGH PARK,Park,None,94 EDINBOROUGH CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2286/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.499957500785, 43.6734039860571]]}"
607,2331,1436,NORTH MIMICO VALLEY PARK,Park,None,145 DISCO RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2331/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.6038532502049, 43.6990229753283]]}"
608,202,50,ASHTONBEE RESERVOIR PARK,Park,"Cricket Pitch Field, Sports Field, Washroom",21 ASHTONBEE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/202/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2955664193486, 43.73026313227]]}"
609,2131,76,BEDFORD PARKETTE,Park,Playground,443 BEDFORD PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2131/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.420607556516, 43.7234114988286]]}"
610,228,773,NORWOOD PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Tennis Court, Washroom",16 NORWOOD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/228/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3037543039004, 43.6823093441983]]}"
611,991,510,HUMBER GATE PARK,Park,Playground,47 TURNVALE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/991/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5902628091076, 43.7275047575651]]}"
612,2465,694,MAYWOOD TOT LOT,Park,"Playground, Sports Field",33 MAYWOOD PARK,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2465/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2713232074736, 43.7231556494227]]}"
613,86,291,DOVERCOURT PARK,Park,"Ball Diamond, Firepit, Playground, Tennis Court, Washroom",155 BARTLETT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/86/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4335347095942, 43.6652150461492]]}"
614,467,229,CORONATION PARK - TORONTO,Park,"Ball Diamond, Dog Off-Leash Area, Picnic Site, Washroom",711 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/467/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4054199944683, 43.6342514587092]]}"
615,2332,396,GARDEN AVENUE PARKETTE,Park,Playground,34 GARDEN PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2332/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2721583164436, 43.7854487915637]]}"
616,958,99,BILL HANCOX PARK,Park,"Playground, Sports Field",101 BRIDGEPORT DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/958/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1391307854654, 43.7781595493708]]}"
617,869,963,SMITHFIELD PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Outdoor Fitness Equipment, Playground, Skateboarding",173 MOUNT OLIVE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/869/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5953493031208, 43.7473680463062]]}"
618,2784,43002,LAWRENCE HEIGHTS PARK,Park,Playground,3 B FLEMINGTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2784/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4428728548898, 43.7190933582307]]}"
619,2574,902,ROWENA PARK,Park,Playground,75 ROWENA DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2574/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3154581647911, 43.7502244581586]]}"
620,117,330,EGLINTON PARK,Park,"Ball Diamond, Pickleball Court, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",200 EGLINTON AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/117/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4053288312595, 43.707455343197]]}"
621,850,688,MASSEYGROVE PARK,Park,"Basketball Court, Playground, Sports Field",80 KENDLETON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/850/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5871852979597, 43.7350044713691]]}"
622,2347,795,OWEN PARK,Park,Playground,150 GORDON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2347/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3908472707638, 43.7492882207387]]}"
623,758,953,SILVIO COLELLA PARK,Park,Playground,20 LAURA RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/758/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5214939552639, 43.7387386342729]]}"
624,726,761,NORTH BENDALE PARK,Park,"Ball Diamond, Playground, Tennis Court",40 ERINLEA CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/726/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2447949919631, 43.7697082616759]]}"
625,293,1124,WILLARD GARDENS PARKETTE,Park,Playground,55 MAYFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/293/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4811223932571, 43.6477804764173]]}"
626,609,324,EDGE PARK,Park,"Playground, Sports Field",15 EDGE PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/609/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.298195811959, 43.7174828269775]]}"
627,2817,45902,READING SPROUTS GARDEN,Park,None,77 WHITBREAD CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2817/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5103924442135, 43.7399300001189]]}"
628,707,700,MCCOWAN PARK,Park,"Dog Off-Leash Area, Playground",475 MCCOWAN RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/707/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2394486319165, 43.7474266704939]]}"
629,2504,465,HARVEST MOON PARK,Park,Playground,70 OLD FINCH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2504/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2092471498902, 43.820982423122]]}"
630,2473,977,SPRING GARDEN PARK,Park,None,32 MEADOW CREST RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2473/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5139289853215, 43.6415759118456]]}"
631,1487,959,SISKEN TRAIL PARK,Park,Playground,157 STAINES RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1487/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2185468359212, 43.8238561402348]]}"
632,74,459,HARBOUR SQUARE PARK LANDS,Park,Washroom,25 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/74/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3768383769551, 43.6398019990364]]}"
633,502,354,FAIRBANK MEMORIAL PARK,Park,"Ball Diamond, Basketball Court, Playground",2213 DUFFERIN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/502/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4477474522899, 43.6918448284323]]}"
634,574,1119,WICKSON TRAIL PARK,Park,"Ball Diamond, Playground, Sports Field",30 SILVERBELL GRV,None,https://www.toronto.ca/data/parks/prd/facilities/complex/574/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.215051603537, 43.8046818924434]]}"
635,872,1097,WELLESWORTH PARK,Park,"Ball Diamond, Playground, Sports Field, Washroom",55 DIXFIELD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/872/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5743029490384, 43.6566143866502]]}"
