price,address,mls,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Ensuite Laundry,Air Conditioning,Fireplace,Laundry,Pets,Stories,Basement,Elevator,Heating,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Central A/C Included,Common Elements Included,Water Included,Amenity,Feature,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Building Insurance Included,Cable Included,Heating Included,Hydro Included,Parking Included,Virtual Tour,Parking Space,Parking Description,Locker Quantity,Locker Level,Locker Number,Bedrooms Plus,Rooms Plus,Water supply,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Pool,Sewer,Parcel Number,Zoning,Exterior Features,Parking Charges,Energy Certificate,Green PIS,Kitchens Plus,Electricity,Gas,Cable,Telephone,Retirement,UFFI,Lot Irregularities,Handicap Equipped,Assesment Year,Parcel of Tied Land,Acres,Structure,Waterfront,Open House Date,Open House Start,Open House Finished,Water Supply,Assessment,Waterfront Features,Shore Allow,Shoreline Exposure,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Bedrooms Below Ground,Half Bathrooms,Flooring,Basement Status,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Water,Location Description,Community Name,Size,Size Irregular,Depth,Size (Frontage),Video,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Appliances,Basement Features,Foundation,Lot Features,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Seats,Days Open,Number of Employees,Llbo,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Central Vac,lat,long
"$1,399,000",36 Farley Crescent,MLS® W9397439,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', 'Dining', 'Living', '4th Br', '5th Br', 'Laundry']","['3.56 x 4.61', '3.18 x 6.77', '3.18 x 6.77', '2.89 x 4.19', '2.86 x 3.52', '2.61 x 3.05', '3.33 x 3.05', '3.33 x 6.28', '3.33 x 6.28', '2.86 x 3.52', '3.44 x 3.10', '1.50 x 1.50']","['Hardwood Floor, Picture Window, Open Concept', 'Hardwood Floor, Combined W/Kitchen', 'Combined W/Dining, B/I Oven, Centre Island', 'Hardwood Floor, B/I Closet, Large Window', 'Hardwood Floor, B/I Closet, Window', 'Hardwood Floor, B/I Closet, W/O To Patio', 'Combined W/Dining, Quartz Counter, Laminate', 'Combined W/Kitchen, Laminate', 'Combined W/Dining, Open Concept, Laminate', 'Window, B/I Closet', 'Window, B/I Closet', '']",Sale,Detached,Bungalow,,51-99,Toronto,Willowridge-Martingrove-Richview,3.0,2.0,1.0,6.0,N,,,,Central Air,N,,,,Sep Entrance,N,Forced Air,Brick,Carport,,,2.0,3.0,,,4234.51,2024.0,,,,,Park,Martingrove - Westway,Toronto W09,,,,,,,,,,,,,,,2.0,6.0,Municipal,Private,1.0,Plan 6075 Lot 46,N,50.87,122.5,Feet,,Sewers,74060201.0,,,,,,1.0,,,,,N,,,,,,,Garden Shed,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6814597,-79.5624208
"$1,438,888",36 Brahms Avenue,MLS® C9397360,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Br', 'Br']","['3.50 x 7.00', '2.70 x 3.10', '3.00 x 4.20', '3.40 x 4.28', '2.95 x 4.20', '2.95 x 3.45', '3.05 x 3.40', '3.10 x 3.50', '1.00 x 3.20', '3.10 x 3.50']","['Laminate, L-Shaped Room', 'Laminate, L-Shaped Room', 'Ceramic Floor, Eat-In Kitchen, W/O To Yard', 'Laminate, 2 Pc Ensuite', 'Laminate, Large Closet', 'Laminate, Large Closet', 'Laminate, Large Closet', 'Laminate', 'Laminate', 'Laminate']",Sale,Detached,2-Storey,,,Toronto,Hillcrest Village,4.0,5.0,1.0,7.0,N,,,,Central Air,Y,,,,Finished,N,Forced Air,Alum Siding,Attached,,,4.0,4.0,,,6358.92,2024.0,,,,,,Don Mills & Finch,Toronto C15,,,,,,,,,,,,,,,3.0,3.0,Municipal,Private,1.0,"Lot 176,  Plan 66M958",W,59.25,103.06,Feet,,Sewers,,,Brick,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7944447,-79.35954199999999
"$2,350,000",6244 Kingston Road,MLS® E9397353,"['Kitchen', 'Dining', 'Living', 'Prim Bdrm', '2nd Br', '3rd Br']","['6.70 x 3.35', '6.70 x 3.35', '5.50 x 3.50', '3.05 x 3.35', '3.65 x 3.35', '4.57 x 3.35']","['Hardwood Floor, Granite Counter, Backsplash', 'Hardwood Floor, Window, Combined W/Kitchen', 'Hardwood Floor, Large Window', 'Hardwood Floor, Window', 'Hardwood Floor, Window', 'Hardwood Floor, Window']",Sale,Detached,Bungalow,,,Toronto,Centennial Scarborough,2.0,2.0,1.0,5.0,N,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Detached,,,10.0,11.0,,,5023.71,2023.0,,,,,,Kingston/Meadowvale,Toronto E10,,,,,,,,,,,,,,,,,Municipal,Circular,1.0,"PT LT 62RCP 9887 ,  PART 1 & 2 ,  64R1720 ,  T/W SC445350 ; SCARBOROUGH ,  CITY OF TORONTO",N,113.13,250.87,Feet,,Septic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7881039,-79.1643313
"$1,649,000",127 Greenlaw Avenue,MLS® W9397241,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', 'Br', '2nd Br', '4th Br', 'Br', 'Dining']","['3.90 x 3.74', '3.59 x 2.82', '4.65 x 3.51', '3.25 x 3.22', '2.87 x 2.76', '4.34 x 3.40', '3.25 x 3.86', '4.06 x 5.08', '3.22 x 5.68']","['Open Concept, Hardwood Floor, Pot Lights', 'Open Concept, Hardwood Floor, Pot Lights', 'B/I Bar, Hardwood Floor, Pot Lights', 'W/I Closet, Hardwood Floor', 'B/I Closet, Hardwood Floor', 'W/O To Balcony, Hardwood Floor, W/O To Terrace', 'Closet Organizers, Hardwood Floor, W/O To Terrace', 'Fireplace, Vinyl Floor, Pot Lights', 'Window, Vinyl Floor, Pot Lights']",Sale,Detached,2-Storey,,,Toronto,Corso Italia-Davenport,4.0,3.0,1.0,10.0,N,,,,Central Air,Y,,,,Sep Entrance,N,Forced Air,Brick,,,,1.0,1.0,,,5436.19,2024.0,,,,,Library,Dufferin & St Clair W,Toronto W03,,,,,,,,,,,,,,,,,Municipal,Front Yard,0.0,PT LT 76 PL 1452 TORONTO AS IN CT486449; S/T &T/W,W,25.0,95.0,Feet,,Sewers,,,,,,,,,,,,,,irregular at rear,,,,,Garden Shed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6758527,-79.4474587
"$2,349,999",478 Melrose Avenue,MLS® C9397212,"['Kitchen', 'Living', 'Dining', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', 'Exercise', 'Rec', '4th Br']","['3.99 x 3.52', '3.94 x 4.64', '3.56 x 6.35', '4.04 x 3.64', '4.41 x 3.72', '3.40 x 3.51', '2.94 x 3.35', '3.45 x 4.42', '3.40 x 4.45', '4.29 x 3.52']","['Breakfast Area, Hardwood Floor, B/I Appliances', 'Hardwood Floor, Recessed Lights, Picture Window', 'Hardwood Floor, Open Concept', 'Hardwood Floor, Gas Fireplace, W/O To Patio', 'Hardwood Floor, 5 Pc Ensuite, Walk Through', 'Hardwood Floor, B/I Closet, Pot Lights', 'Hardwood Floor, B/I Closet, Pot Lights', 'Hardwood Floor, 2 Pc Bath, Above Grade Window', 'Hardwood Floor, Open Concept, Above Grade Window', 'Hardwood Floor, 4 Pc Ensuite, Above Grade Window']",Sale,Detached,2-Storey,2500-3000,15-Jun,Toronto,Bedford Park-Nortown,3.0,5.0,1.0,8.0,Y,,,,Central Air,Y,,,,Sep Entrance,N,Forced Air,Brick,Carport,,,1.0,3.0,,,12453.18,2024.0,,,,,,Avenue rd and Melrose Ave,Toronto C04,,,,,,,,,http://tours.bizzimage.com/ue/lO8E5,,,,,,1.0,,Municipal,Pvt Double,2.0,"PT LT 128 PL 2370 NORTH YORK AS IN TB763510; TORONTO (N YORK) ,  CITY OF TORONTO",S,25.96,112.25,Feet,,Sewers,101890355.0,,Concrete,,,,,,,,,N,No,,,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$3,749,000",134 Yorkminster Road,MLS® C9397158,"['Living', 'Dining', 'Family', 'Kitchen', 'Library', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec']","['4.15 x 6.45', '3.95 x 5.15', '4.05 x 5.10', '5.10 x 7.45', '3.40 x 3.60', '5.60 x 6.45', '4.15 x 5.55', '4.15 x 4.35', '3.80 x 4.15', '8.87 x 9.55']","['Hardwood Floor, Crown Moulding, French Doors', 'Hardwood Floor, Crown Moulding, French Doors', 'W/O To Patio, Hardwood Floor, French Doors', 'W/O To Patio, Hardwood Floor, Centre Island', 'Hardwood Floor, Crown Moulding, Wainscoting', '6 Pc Ensuite, Marble Fireplace, Pot Lights', '4 Pc Ensuite, Closet Organizers, Broadloom', '4 Pc Ensuite, Closet Organizers, Broadloom', 'Closet Organizers, Broadloom, Pot Lights', 'Fireplace, Sauna, 4 Pc Bath']",Sale,Detached,2-Storey,,,Toronto,St. Andrew-Windfields,4.0,7.0,1.0,9.0,Y,,,,Central Air,Y,,,,Finished,,Forced Air,Stucco/Plaster,Built-In,,,4.0,6.0,,,15745.0,2023.0,,,,,,York Mills and Bayview,Toronto C12,,,,,,,,,,,,,,,2.0,3.0,Municipal,Pvt Double,2.0,"LT 117 PL 3563 NORTH YORK; TORONTO (N YORK) ,  CITY OF TORONTO",S,60.06,125.01,Feet,,Sewers,100980114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7575999,-79.39479299999999
"$2,099,000",6 Morewood Crescent,MLS® C9396993,"['Living', 'Dining', 'Kitchen', 'Foyer', 'Prim Bdrm', 'Br', 'Br', 'Family', 'Rec', 'Office']","['3.70 x 5.82', '3.50 x 4.06', '4.12 x 4.69', '3.84 x 2.78', '3.83 x 4.33', '3.05 x 4.00', '3.07 x 5.00', '3.45 x 4.97', '3.68 x 8.40', '2.40 x 2.72']","['Picture Window, Hardwood Floor, Combined W/Dining', 'Hardwood Floor, Combined W/Living', 'B/I Fridge, W/O To Deck, Granite Counter', 'Ceramic Floor, Double Closet', 'W/I Closet, Ensuite Bath, Hardwood Floor', 'Hardwood Floor, W/I Closet, Picture Window', 'Hardwood Floor, Closet, Picture Window', 'Broadloom, W/O To Yard', 'Broadloom, Fireplace', 'Broadloom']",Sale,Detached,Sidesplit 4,,,Toronto,Bayview Village,3.0,3.0,1.0,7.0,Y,,,,Central Air,Y,,,,Fin W/O,,Forced Air,Brick,Attached,,,4.0,6.0,,,11437.47,2024.0,,,,,,Bayview/Sheppard,Toronto C15,,,,,,,,,https://www.winsold.com/tour/373493,,,,,,,2.0,Municipal,Pvt Double,2.0,Plan 4847 Lot 167,N,70.0,113.33,Feet,,Sewers,,,,,,,,,,,,,,,,2024.0,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7725709,-79.3822661
"$2,388,000",47 Eighth Street,MLS® W9396880,"['Kitchen', 'Great Rm', 'Living', 'Powder Rm', 'Pantry', 'Foyer', 'Prim Bdrm', 'Br', 'Br', 'Bathroom', 'Den', 'Bathroom']","['2.62 x 3.36', '5.07 x 2.87', '3.45 x 5.07', '1.51 x 1.45', '2.55 x 1.06', '2.04 x 3.42', '3.05 x 5.05', '3.06 x 3.05', '3.03 x 3.00', '2.33 x 3.02', '6.60 x 5.01', '1.90 x 3.72']","['Quartz Counter, Breakfast Bar, Pot Lights', 'Large Window, W/O To Deck, Pot Lights', 'Raised Floor, Pot Lights', 'Quartz Counter, Ceramic Floor, 2 Pc Bath', 'Large Closet, Finished', 'Ceramic Floor, Pot Lights', 'Vaulted Ceiling, Hardwood Floor, W/I Closet', 'Double Closet, Hardwood Floor, Pot Lights', 'Double Closet, Hardwood Floor, Pot Lights', '4 Pc Bath, Quartz Counter, Double Sink', '4 Pc Bath', '4 Pc Ensuite, Soaker, Separate Shower']",Sale,Detached,2-Storey,,0-5,Toronto,New Toronto,3.0,4.0,1.0,7.0,N,,,,Central Air,N,,,,Sep Entrance,,Forced Air,Stone,Built-In,,,1.0,2.0,,,7596.0,2024.0,,,,,,Lakeshore & Eighth St,Toronto W06,,,,,,,,,https://drive.google.com/file/d/1MhI7gkn42EOmgDfSHxEq-HjNDivBth5b/view,,,,,,,1.0,Municipal,Private,1.0,"PT LT 252,  PL 1592 ,  AS IN EB376573 ; S/T & T/W EB376573 ; ETOBICOKE ,  CITY OF TORONTO",E,25.0,125.0,Feet,,Sewers,76110084.0,,Stucco/Plaster,,,,,,,,,N,,,N,,,,,,00:00.0,1:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$2,188,000",1 Battersea Crescent,MLS® W9396862,"['Living', 'Dining', 'Family', 'Breakfast', 'Kitchen', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Den', 'Kitchen']","['4.88 x 5.27', '6.50 x 4.42', 'N/A', 'N/A', '4.48 x 3.94', '2.17 x 2.89', '4.57 x 4.57', '2.87 x 3.96', '3.96 x 3.66', '4.05 x 3.96', '2.50 x 1.82', 'N/A']","['Hardwood Floor, Coffered Ceiling', 'Hardwood Floor', 'Hardwood Floor', 'Tile Floor', 'Tile Floor', 'Hardwood Floor', 'Hardwood Floor, 5 Pc Ensuite, Soaker', 'Hardwood Floor, 3 Pc Ensuite', 'Hardwood Floor, 3 Pc Ensuite', 'Hardwood Floor, 3 Pc Ensuite', 'Hardwood Floor', 'Tile Floor']",Sale,Detached,2-Storey,3000-3500,0-5,Toronto,Maple Leaf,4.0,7.0,1.0,10.0,Y,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Built-In,,,4.0,6.0,,,10672.11,2024.0,,,,,Hospital,Keele/Lawrence,Toronto W04,,,,,,,,,https://unbranded.mediatours.ca/property/1-battersea-crescent-north-york/,,,,,,4.0,4.0,Municipal,Private,2.0,PLAN 4044 LOT 72,E,50.0,120.0,Feet,,Sewers,102750072.0,,Stone,,,,1.0,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7097017,-79.4814964
"$4,480,000",150 Holcolm Road,MLS® C9396857,"['Foyer', 'Kitchen', 'Breakfast', 'Family', 'Dining', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Rec']","['2.00 x 2.77', '5.08 x 5.78', '3.58 x 6.22', '5.28 x 5.67', '5.08 x 5.78', '3.37 x 4.45', '5.61 x 5.68', '3.80 x 5.35', '4.28 x 4.58', '3.76 x 5.35', '1.84 x 3.10', '13.93 x 5.94']","['Stone Floor, Pot Lights, Crown Moulding', 'Centre Island, Stainless Steel Appl, Combined W/Family', 'Hardwood Floor, B/I Desk, O/Looks Backyard', 'Gas Fireplace, Window Flr to Ceil, Combined W/Kitchen', 'Beamed, Pocket Doors, Picture Window', 'Glass Doors, B/I Bookcase, O/Looks Frontyard', 'Double Doors, W/I Closet, 7 Pc Ensuite', 'Coffered Ceiling, 4 Pc Ensuite, W/I Closet', 'O/Looks Frontyard, 4 Pc Ensuite, B/I Desk', '4 Pc Ensuite, W/I Closet, Hardwood Floor', 'Stone Counter, Hardwood Floor, Undermount Sink', 'B/I Bar, W/O To Yard, Laminate']",Sale,Detached,2-Storey,,0-5,Toronto,Willowdale West,4.0,7.0,1.0,10.0,Y,,,,Central Air,Y,,,,Fin W/O,N,Forced Air,Brick,Built-In,,,6.0,8.0,,,7120.14,2024.0,,,,,Library,Hounslow Ave & Claywood Avenue,Toronto C07,,,,,,,,,,,,,,,2.0,4.0,Municipal,Private,2.0,Lt 81 Pl 4976 North York; S/T NY223334 Toronto (N York) City of Toronto,W,40.0,119.88,Feet,,Sewers,103130072.0,,,,,,,,,,,,,"150 N,  118 S,  99 W,  28.8+11.67 E",,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7748384,-79.4269394
"$1,795,000",67 Snowcrest Avenue,MLS® C9396662,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Den', 'Office']","['3.94 x 5.72', '3.30 x 3.94', '2.67 x 3.30', '3.94 x 5.02', '3.58 x 3.87', '3.58 x 3.60', '3.02 x 3.65', '2.82 x 3.65', '5.33 x 5.91', '3.30 x 5.29']","['O/Looks Frontyard, Combined W/Dining, Open Concept', 'Combined W/Living, O/Looks Backyard, W/O To Balcony', 'Eat-In Kitchen, Tile Floor, O/Looks Backyard', 'Hardwood Floor, 4 Pc Ensuite, W/I Closet', 'Double Closet, Hardwood Floor, Large Window', 'O/Looks Frontyard, Hardwood Floor, Double Closet', 'Double Closet, O/Looks Backyard, Hardwood Floor', 'O/Looks Frontyard, Double Closet, Hardwood Floor', 'Walk-Out, Tile Floor, Fireplace', 'Tile Floor, Double Doors, O/Looks Backyard']",Sale,Detached,2-Storey,,,Toronto,Bayview Woods-Steeles,5.0,3.0,1.0,9.0,Y,,,,Central Air,Y,,,,W/O,,Forced Air,Brick,Built-In,,,4.0,6.0,,,7575.0,2024.0,,,,,,Bayview Ave/Finch Ave E,Toronto C15,,,,,,,,,,,,,,,1.0,2.0,Municipal,Private,2.0,"PARCEL 66-1,  SECTION M981 LOT 66,  PLAN 66M981 SUBJECT TO A109103 TWP OF YORK/NORTH YORK ,  CITY OF TORONTO",E,45.71,165.83,Feet,,Sewers,100180019.0,,,,,,,,,,,,,"Rear Width 100',  North Depth 155.23'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7926073,-79.3815024
"$1,290,000",46 Devondale Avenue,MLS® C9396495,[],[],[],Sale,Detached,1 1/2 Storey,,,Toronto,Newtonbrook West,3.0,2.0,1.0,6.0,N,,,,Central Air,N,,,,Unfinished,,Forced Air,Alum Siding,Detached,,,4.0,5.0,,,4871.0,2023.0,,,,,,Bathurst / Finch ave w,Toronto C07,,,,,,,,,,,,,,,,,Municipal,Private,1.0,PLAN 4120 LOT 105,N,61.75,120.0,Feet,,Sewers,101590112.0,,Shingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7778301,-79.43753509999999
"$2,599,000",12 Reid Manor,MLS® W9396489,"['Foyer', 'Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', 'Office', '5th Br']","['2.02 x 5.59', '3.41 x 5.35', '3.41 x 5.35', '3.54 x 4.55', '3.64 x 4.82', '12.92 x 5.09', '3.24 x 4.31', '3.49 x 4.38', '2.95 x 5.19', '3.00 x 6.28', '2.91 x 3.82', '3.52 x 4.93']","['Porcelain Floor, Closet, 2 Pc Bath', 'Large Window, Combined W/Dining, Open Concept', 'Hardwood Floor, Combined W/Living, Pantry', 'Granite Counter, Centre Island, W/O To Garden', 'Hardwood Floor, Gas Fireplace, W/O To Deck', 'W/I Closet, 5 Pc Bath', 'Hardwood Floor, Double Closet, Large Window', 'Large Window, Double Closet, Hardwood Floor', 'Double Closet, Large Window', 'B/I Desk, Electric Fireplace, B/I Bar', 'Hardwood Floor, B/I Desk', 'Broadloom, 3 Pc Ensuite, Above Grade Window']",Sale,Detached,2-Storey,2000-2500,,Toronto,Stonegate-Queensway,4.0,4.0,1.0,8.0,Y,,,,Central Air,Y,,,,Finished,,Forced Air,Stone,Attached,,,2.0,3.0,,,8969.73,2024.0,,,,,Level,Prince Edward & Bloor,Toronto W07,,,,,,,,,,,,,,,1.0,3.0,Municipal,Private,1.0,"Lot 25,  Plan 3103",N,40.0,93.0,Feet,,Sewers,,,Stucco/Plaster,,,,,Y,Y,A,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6401558,-79.5029898
,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$2,495,000",395 Markland Drive,MLS® W9396344,"['Living', 'Dining', 'Family', 'Kitchen', 'Solarium', 'Other', 'Prim Bdrm', 'Other', 'Study', '2nd Br', '3rd Br', '4th Br']","['5.90 x 8.50', '5.64 x 3.90', '5.64 x 4.93', '4.00 x 7.85', '3.47 x 5.03', '8.35 x 7.62', '4.28 x 6.54', '1.87 x 2.53', '2.89 x 5.10', '3.22 x 4.66', '3.11 x 4.23', '3.17 x 5.06']","['Hardwood Floor, Fireplace, Cathedral Ceiling', 'Hardwood Floor, Bay Window, Crown Moulding', 'Hardwood Floor, Fireplace, Crown Moulding', 'Eat-In Kitchen, Stainless Steel Appl, Centre Island', 'Tile Floor, French Doors, Wet Bar', 'Combined W/Kitchen, 3 Pc Ensuite, Broadloom', 'Broadloom, Crown Moulding, Wainscoting', 'Hardwood Floor, B/I Desk', 'Hardwood Floor, B/I Bookcase', 'Hardwood Floor, 4 Pc Ensuite, W/I Closet', 'Hardwood Floor, Closet', 'Hardwood Floor, Closet']",Sale,Detached,2-Storey,5000+,,Toronto,Markland Wood,5.0,6.0,2.0,13.0,Y,,,,Central Air,Y,,,,Finished,,Forced Air,Stucco/Plaster,Attached,,,10.0,12.0,,,11973.0,2023.0,,,,,,Bloor/Markland,Toronto W08,,,,,,,,,https://westbluemedia.com/0324/395markland_.html,,,,,,,9.0,Municipal,Circular,2.0,"PCL 11-1,  SEC M1244 ; LT 11,  PL M1244 ,  EXCEPT PART 3,  66R6399 ; ETOBICOKE ,  CITY OF TORONTO",E,56.8,355.4,Feet,Indoor,Sewers,75640093.0,,,,,,1.0,Y,Y,Y,Y,,,,,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6319138,-79.57018939999999
