link,strikethrough_price,sold_price,property_type,address,date,lat,long
/on/etobicoke-real-estate/226-9-mabelle-ave/home/dXawjy48xJ9yrR18/,"$479,000","$485,000",Condo Apt,"226 - 9 Mabelle Ave , Etobicoke - Islington-City Centre West",2022-12-12,43.6459961,-79.52595
/on/etobicoke-real-estate/105-eleventh-st/home/L4KAX7NMXZqyeRPJ/,"$1,529,000","$1,549,000",Detached,"105 Eleventh St , Etobicoke - New Toronto",2022-12-12,43.59843679999999,-79.5089034
/on/etobicoke-real-estate/3713-30-shore-breeze-dr/home/02Zpj39LGOV7DrK8/,"$699,900","$680,000",Condo Apt,"3713 - 30 Shore Breeze Dr , Etobicoke - Mimico",2022-12-12,43.62377619999999,-79.47963299999999
/on/etobicoke-real-estate/1107-236-albion-rd/home/BGMnKYqx8gB3w1Qr/,"$459,900","$433,500",Condo Apt,"1107 - 236 Albion Rd , Etobicoke - Elms-Old Rexdale",2022-12-12,43.7219633,-79.54401899999999
/on/etobicoke-real-estate/216-5-marine-parade-dr/home/MB5bO3xX6rv3kWVP/,"$599,000","$600,000",Condo Apt,"216 - 5 Marine Parade Dr , Etobicoke - Mimico",2022-12-11,43.6299034,-79.4755739
/on/etobicoke-real-estate/31-harjolyn-dr/home/BDO1w3WMEwoy8Jg0/,"$1,149,900","$1,165,000",Detached,"31 Harjolyn Dr , Etobicoke - Islington-City Centre West",2022-12-11,43.63496689999999,-79.54723
/on/etobicoke-real-estate/2403-59-annie-craig-dr/home/5xLkv3VGeazYDBNr/,"$1,179,000","$1,150,000",Condo Apt,"2403 - 59 Annie Craig Dr , Etobicoke - Mimico",2022-12-11,43.6249692,-79.47822099999999
/on/etobicoke-real-estate/803-80-esther-lorrie-dr/home/VaD6p78eNmk3wRQr/,"$499,900","$485,000",Condo Apt,"803 - 80 Esther Lorrie Dr , Etobicoke - West Humber-Clairville",2022-12-11,43.731918,-79.57693739999999
/on/etobicoke-real-estate/610-3-rowntree-rd/home/NAKv53DLgVd3MnxB/,"$569,900","$540,000",Condo Apt,"610 - 3 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2022-12-10,43.7496261,-79.5809846
/on/etobicoke-real-estate/15-deanlea-crt/home/BXeEn7X9bmd3rPo8/,"$1,100,000","$1,090,000",Detached,"15 Deanlea Crt , Etobicoke - Thistletown-Beaumonde Heights",2022-12-09,43.73870609999999,-79.5572814
/on/etobicoke-real-estate/17-bankfield-dr/home/BXeEn7XMEMv3rPo8/,"$899,000","$925,000",Detached,"17 Bankfield Dr , Etobicoke - Thistletown-Beaumonde Heights",2022-12-09,43.7371122,-79.5548598
/on/etobicoke-real-estate/181-norseman-st/home/zVwod7vq45Dy5mGN/,"$1,189,900","$1,150,000",Condo Townhouse,"181 Norseman St , Etobicoke - Islington-City Centre West",2022-12-09,43.6335457,-79.5212516
/on/etobicoke-real-estate/601-15-zorra-st/home/jJKdOYrENeZ354lW/,"$547,990","$534,400",Condo Apt,"601 - 15 Zorra St , Etobicoke - Islington-City Centre West",2022-12-09,43.6212404,-79.5213634
/on/etobicoke-real-estate/15-featherwood-pl-w/home/MB5bO3xBEngykWVP/,"$999,900","$955,000",Semi-Detached,"15 Featherwood Pl W , Etobicoke - Edenbridge-Humber Valley",2022-12-09,43.6803579,-79.5201752
/on/etobicoke-real-estate/59-culnan-ave/home/EeVbOYEqKZ5Yx2P0/,"$1,699,000","$1,565,000",Detached,"59 Culnan Ave , Etobicoke - Islington-City Centre West",2022-12-09,43.6253707,-79.52551679999999
/on/etobicoke-real-estate/1123-251-manitoba-st/home/owJKR7Pn48XYXeLP/,"$639,900","$635,000",Condo Apt,"1123 - 251 Manitoba St , Etobicoke - Mimico",2022-12-09,43.6238372,-79.4893647
/on/etobicoke-real-estate/2-slane-crt/home/PXRla7ggn167jEvL/,"$1,249,000","$1,110,000",Detached,"2 Slane Crt , Etobicoke - West Humber-Clairville",2022-12-09,43.73250729999999,-79.5949631
/on/etobicoke-real-estate/6-archerhill-dr/home/0MWBVyZMQPqYKemj/,"$1,249,900","$1,245,000",Detached,"6 Archerhill Dr , Etobicoke - Eringate-Centennial-West Deane",2022-12-09,43.6581184,-79.5615236
/on/etobicoke-real-estate/905-21-markbrook-lane/home/EeVbOYE8b0n3x2P0/,"$469,000","$450,000",Condo Apt,"905 - 21 Markbrook Lane , Etobicoke - Mount Olive-Silverstone-Jamestown",2022-12-09,43.7587292,-79.5875627
/on/etobicoke-real-estate/1424-700-humberwood-blvd/home/dXawjy4NAWp3rR18/,"$629,000","$625,000",Condo Apt,"1424 - 700 Humberwood Blvd , Etobicoke - West Humber-Clairville",2022-12-09,43.7247099,-79.6166527
/on/etobicoke-real-estate/402-silverstone-dr-w/home/r56k97w6Eb6yKRjD/,"$939,900","$900,000",Detached,"402 Silverstone Dr W , Etobicoke - West Humber-Clairville",2022-12-09,43.744753,-79.59967569999999
/on/etobicoke-real-estate/36-22-applewood-lane/home/2Z5BX32LwnbyDar0/,"$879,999","$850,000",Condo Townhouse,"36 - 22 Applewood Lane , Etobicoke - Etobicoke West Mall",2022-12-09,43.6508396,-79.5677613
/on/etobicoke-real-estate/1604-39-annie-craig-dr/home/MB5bO3xejeLYkWVP/,"$605,000","$580,000",Condo Apt,"1604 - 39 Annie Craig Dr , Etobicoke - Mimico",2022-12-08,43.625812,-79.4778589
/on/etobicoke-real-estate/4-342-park-lawn-rd/home/oK8OgYBVZn4YJmG2/,"$1,199,000","$1,210,000",Freehold Townhouse,"4 - 342 Park Lawn Rd , Etobicoke - Stonegate-Queensway",2018-11-30,43.63961,-79.49545479999999
/on/mississauga-real-estate/4831-bloomburg-dr/home/damgL7Ae88V7Z1MW/,"$514,900","$502,000",Detached,"4831 Bloomburg Dr , Mississauga - Churchill Meadows",2011-12-30,43.5394337,-79.7208782
/on/scarborough-real-estate/44-aveline-cres/home/JjAXw7Q0M0QyQOzg/,"$289,900","$282,000",Detached,"(Address not available) , Scarborough - Woburn",2004-11-15,43.7764702,-79.2317279
/on/etobicoke-real-estate/20-elton-cres/home/gaQmD7zneKL7J9Bo/,"$749,000","$898,777",Detached,"20 Elton Cres , Etobicoke - Long Branch",2015-11-27,43.5918137,-79.5247461
/on/north-york-real-estate/33-wheatsheaf-cres/home/N0A9X3jbK6a3vgxV/,"$399,900","$385,000",Detached,"33 Wheatsheaf Cres , North York - Black Creek",2014-11-09,43.7602813,-79.52339250000001
/on/etobicoke-real-estate/21-mosque-cres/home/DnM697kKvem7bmwe/,"$229,900","$220,000",Detached,"(Address not available) , Etobicoke - West Humber-Clairville",2003-12-07,43.7222698,-79.5849657
/on/north-york-real-estate/162-kingsdale-ave/home/ZNkKJ3J1kK97d4V6/,"$2,498,000","$2,920,000",Detached,"162 Kingsdale Ave , North York - Willowdale East",2022-11-02,43.7723667,-79.4042857
/on/etobicoke-real-estate/401-50-old-mill-rd/home/02Zpj39qvzq3DrK8/,"$1,098,000","$1,065,000",Condo Apt,"401 - 50 Old Mill Rd , Etobicoke - Kingsway South",2015-11-23,43.6514421,-79.49484939999999
/on/scarborough-real-estate/1029-10-guildwood-pkwy/home/BXeEn7XdkDv7rPo8/,"$650,000","$650,000",Condo Apt,"1029 - 10 Guildwood Pkwy , Scarborough - Guildwood",2019-11-27,43.7499648,-79.20481029999999
/on/north-york-real-estate/705-23-rean-dr/home/N0A9X3j2N6L3vgxV/,"$1,275,000","$1,250,000",Condo Apt,"705 - 23 Rean Dr , North York - Bayview Village",2017-11-16,43.76720539999999,-79.3816901
/on/scarborough-real-estate/305-3233-eglinton-ave-e/home/a6zqW7d2vL1Y5eZE/,"$174,500","$171,000",Condo Apt,"305 - 3233 Eglinton Ave E , Scarborough - Scarborough Village",2006-12-05,43.7436627,-79.21314249999999
/on/mississauga-real-estate/1896-balsam-ave/home/N0A9X3jzAgD3vgxV/,"$899,000","$900,000",Detached,"1896 Balsam Ave , Mississauga - Clarkson",2019-12-19,43.5169599,-79.6302113
/on/north-york-real-estate/32-ivan-nelson-dr/home/L4KAX7NdEZVYeRPJ/,"$829,900","$815,000",Semi-Detached,"32 Ivan Nelson Dr , North York - Westminster-Branson",2017-12-11,43.7735047,-79.4549207
/on/scarborough-real-estate/101-eastville-ave/home/510QqypEqX67LGlV/,"$269,900","$258,000",Detached,"(Address not available) , Scarborough - Cliffcrest",2003-12-05,43.7251955,-79.2324113
/on/north-york-real-estate/102-roberta-dr/home/ZEXrx30JG1pyOklN/,"$659,000","$626,500",Detached,"102 Roberta Dr , North York - Englemount-Lawrence",2008-11-05,43.7247101,-79.43441229999999
/on/mississauga-real-estate/510-35-kingsbridge-garden-circ/home/N0A9X3j281D3vgxV/,"$499,800","$493,000",Condo Apt,"510 - 35 Kingsbridge Garden Circ , Mississauga - Hurontario",2017-12-08,43.60484,-79.6514
/on/etobicoke-real-estate/6-valetta-crt/home/xmZRW7nzkOR7EBO9/,"$329,900","$316,000",Semi-Detached,"6 Valetta Crt , Etobicoke - Mount Olive-Silverstone-Jamestown",2011-12-10,43.7489711,-79.5876866
/on/richmond-hill-real-estate/604-20-baif-blvd/home/bEDRYagOkkb71VaB/,"$750,000","$700,000",Condo Apt,"604 - 20 Baif Blvd , Richmond Hill - North Richvale",2023-11-14,43.8589616,-79.4350937
/on/north-york-real-estate/2210-121-mcmahon-dr/home/L4KAX7ND8MqYeRPJ/,"$536,000","$560,000",Condo Apt,"2210 - 121 Mcmahon Dr , North York - Bayview Village",2019-12-16,43.7676473,-79.3706957
/on/oakville-real-estate/378-ravineview-way/home/oK8OgYBLw447JmG2/,"$464,464","$460,600",Detached,"378 Ravineview Way , Oakville - Iroquois Ridge North",2008-11-27,43.4862044,-79.7104198
/on/north-york-real-estate/616-11-everson-dr/home/mLzQ1y502o4YqdeK/,"$539,000","$535,000",Condo Townhouse,"616 - 11 Everson Dr , North York - Willowdale East",2007-12-28,43.7587375,-79.4069574
/on/etobicoke-real-estate/3105-225-sherway-gardens-gdns/home/N0A9X3joO8EYvgxV/,"$599,999","$592,500",Condo Apt,"3105 - 225 Sherway Gardens Rd , Etobicoke - Islington-City Centre West",2019-11-13,43.6089754,-79.55871499999999
/on/north-york-real-estate/30-westdale-dr/home/BDO1w3WkmAw38Jg0/,"$989,800","$900,000",Detached,"30 Westdale Dr , North York - Downsview-Roding-CFB",2017-11-20,43.7294046,-79.4620133
/on/mississauga-real-estate/1210-1360-rathburn-rd-e/home/L4KAX7N6q5x7eRPJ/,"$249,900","$235,000",Condo Apt,"1210 - 1360 Rathburn Rd E , Mississauga - Rathwood",2011-12-23,43.62496669999999,-79.60739830000001
/on/mississauga-real-estate/1160-alexandra-ave/home/weQp5yO4gxv7d0ZE/,"$599,000","$540,000",Detached,"1160 Alexandra Ave , Mississauga - Lakeview",2008-12-31,43.5778536,-79.5655615
/on/scarborough-real-estate/11-saratoga-dr/home/b1DBW7RpppkYqlAp/,"$399,900","$393,000",Detached,"11 Saratoga Dr , Scarborough - Bendale",2010-11-19,43.7691254,-79.25346520000001
/on/etobicoke-real-estate/46-kennebec-cres/home/L5VXv3lbvWLyj2q8/,"$299,000","$275,000",Detached,"46 Kennebec Cres , Etobicoke - Rexdale-Kipling",2008-10-20,43.7256373,-79.5620544
/on/etobicoke-real-estate/15-jardine-pl/home/jJKdOYrEkwl354lW/,"$448,888","$511,000",Detached,"15 Jardine Pl , Etobicoke - Willowridge-Martingrove-Richview",2012-11-05,43.6864461,-79.5556491
/on/north-york-real-estate/302-100-canyon-ave/home/PXRla7gRxQPyjEvL/,"$608,888","$595,000",Condo Apt,"302 - 100 Canyon Ave , North York - Bathurst Manor",2021-12-08,43.7576124,-79.4381676
/on/north-york-real-estate/769-wilson-heights-blvd/home/MB5bO3x40wW3kWVP/,"$479,000","$479,000",Semi-Detached,"769 Wilson Heights Blvd , North York - Bathurst Manor",2012-11-06,43.7607408,-79.4641657
/on/scarborough-real-estate/15-dolly-varden-blvd/home/r56k97wGw8O7KRjD/,"$519,900","$519,500",Detached,"15 Dolly Varden Blvd , Scarborough - Woburn",2014-12-06,43.7689485,-79.2345927
/on/mississauga-real-estate/23-35-ceremonial-dr/home/a6zqW7d1QNM35eZE/,"$319,900","$320,000",Condo Townhouse,"23 - 35 Ceremonial Dr , Mississauga - Hurontario",2010-11-22,43.6094179,-79.6575332
/on/scarborough-real-estate/1101-40-bay-mills-blvd/home/B5bO3xXqLgd3kWVP/,"$429,900","$430,000",Condo Apt,"1101 - 40 Bay Mills Blvd , Scarborough - Tam O'Shanter-Sullivan",24 days ago,43.7806718,-79.3053157
/on/scarborough-real-estate/1019-pharmacy-ave/home/0Zaw5Yoznp03n961/,"$459,000","$441,500",Detached,"1019 Pharmacy Ave , Scarborough - Wexford-Maryvale",2011-12-01,43.738181,-79.302233
/on/mississauga-real-estate/7254-dime-cres/home/NAKv53DDOQ63MnxB/,"$479,900","$471,500",Detached,"7254 Dime Cres , Mississauga - Meadowvale Village",2009-12-09,43.6378084,-79.730038
/on/mississauga-real-estate/131-601-shoreline-dr/home/gJRv53Kp2J0YVPW4/,"$539,000","$528,000",Condo Townhouse,"131 - 601 Shoreline Dr , Mississauga - Cooksville",2019-11-14,43.57039,-79.63112
/on/mississauga-real-estate/705-3880-duke-of-york-blvd/home/owJKR7P9LpX3XeLP/,"$263,900","$262,000",Condo Apt,"705 - 3880 Duke Of York Blvd , Mississauga - City Centre",2009-12-25,43.58701,-79.64057
/on/scarborough-real-estate/243-ellington-dr/home/VaD6p78A8P63wRQr/,"$254,900","$255,100",Detached,"243 Ellington Dr , Scarborough - Wexford-Maryvale",2008-12-18,43.7579231,-79.297324
/on/north-york-real-estate/1501-33-empress-ave/home/0Zaw5YoVZkl3n961/,"$358,000","$383,000",Condo Apt,"1501 - 33 Empress Ave , North York - Willowdale East",2016-12-12,43.7691855,-79.4120528
/on/scarborough-real-estate/63-chestermere-blvd/home/mLzQ1y5oKRE3qdeK/,"$239,900","$235,000",Detached,"(Address not available) , Scarborough - Woburn",2004-11-18,43.7764702,-79.2317279
/on/etobicoke-real-estate/1015-58-marine-parade-dr/home/b1DBW7RD1JLYqlAp/,"$389,900","$396,000",Condo Apt,"1015 - 58 Marine Parade Dr , Etobicoke - Mimico",2007-12-29,43.6189509,-79.4830029
/on/north-york-real-estate/202n-10-fashion-rose-way/home/weQp5yO2KMbYd0ZE/,"$459,900","$435,000",Condo Apt,"202N - 10 Fashion Rose Way , North York - Willowdale East",2017-12-22,43.76326170000001,-79.3936939
/on/mississauga-real-estate/808-223-webb-dr/home/L4KAX7NKPMJ3eRPJ/,"$559,900","$551,000",Condo Apt,"808 - 223 Webb Dr , Mississauga - City Centre",2019-12-23,43.58836,-79.63951999999999
/on/scarborough-real-estate/305-1483-birchmount-rd/home/02Zpj39oWVyDrK8G/,"$559,000","$570,000",Condo Townhouse,"305 - 1483 Birchmount Rd , Scarborough - Dorset Park",2019-12-28,43.7572063,-79.2884832
/on/etobicoke-real-estate/431-165-legion-rd-n/home/VgAaOyLKVxKYGxMb/,"$499,900","$528,000",Condo Apt,"431 - 165 Legion Rd N , Etobicoke - Mimico",2021-11-23,43.6241214,-79.48801
/on/scarborough-real-estate/54-westcroft-dr/home/damgL7A15l27Z1MW/,"$569,900","$558,000",Detached,"54 Westcroft Dr , Scarborough - West Hill",2013-12-19,43.7714808,-79.1939129
/on/north-york-real-estate/65-2901-jane-st/home/2Z5BX32gwP1YDar0/,"$124,900","$124,900",Condo Townhouse,"(Address not available) , North York - Glenfield-Jane Heights",2005-12-16,43.7460212,-79.5148972
/on/north-york-real-estate/305-16-dallimore-circ/home/EeVbOYEjAxdyx2P0/,"$279,900","$272,000",Condo Apt,"305 - 16 Dallimore Circ , North York - Banbury-Don Mills",2009-12-22,43.7312778,-79.33434489999999
/on/mississauga-real-estate/310-1580-mississauga-valley-blvd/home/oK8OgYBemZ63JmG2/,"$154,900","$150,000",Condo Apt,"310 - 1580 Mississauga Valley Blvd , Mississauga - Mississauga Valleys",2006-12-10,43.5912239,-79.6276848
/on/north-york-real-estate/1116-155-beecroft-rd/home/BDO1w3Wkgen38Jg0/,"$349,900","$365,000",Condo Apt,"1116 - 155 Beecroft Rd , North York - Lansing-Westgate",2009-11-23,43.7655092,-79.4140924
/on/scarborough-real-estate/76-felicity-dr/home/BGMnKYq9DaQYw1Qr/,"$849,900","$827,000",Detached,"76 Felicity Dr , Scarborough - Woburn",2020-11-29,43.75524069999999,-79.2311446
/on/mississauga-real-estate/901-2155-burnhamthorpe-rd-w/home/damgL7AxGLbyZ1MW/,"$539,900","$535,000",Condo Apt,"901 - 2155 Burnhamthorpe Rd , Mississauga - Erin Mills",2022-11-04,43.5464455,-79.68521679999999
/on/scarborough-real-estate/319-painted-post-dr/home/obqB176lnnjYZajD/,"$332,500","$322,000",Detached,"319 Painted Post Dr , Scarborough - Woburn",2010-11-12,43.7678348,-79.2266774
/on/mississauga-real-estate/708-4090-living-arts-dr/home/mLzQ1y50d2jYqdeK/,"$235,000","$219,000",Condo Apt,"708 - 4090 Living Arts Dr , Mississauga - City Centre",2008-12-12,43.58778,-79.64585
/on/scarborough-real-estate/4-south-marine-dr/home/BDO1w3WnQGV78Jg0/,"$589,900","$525,000",Detached,"4 South Marine Dr , Scarborough - Guildwood",2006-12-09,43.7374477,-79.205204
/on/mississauga-real-estate/1006-355-rathburn-rd-e/home/BXeEn7XANJo3rPo8/,"$419,000","$400,000",Condo Apt,"1006 - 355 Rathburn Rd E , Mississauga - Rathwood",2018-11-14,43.6070915,-79.63438970000001
/on/north-york-real-estate/409-2825-islington-ave/home/0ZxwR7M9Dme7KabB/,"$424,900","$400,500",Condo Apt,"409 - 2825 Islington Ave , North York - Humber Summit",2020-11-24,43.7483494,-79.5674963
/on/mississauga-real-estate/2357-avongate-dr/home/0ZxwR7MLX4xyKabB/,"$649,850","$590,000",Detached,"2357 Avongate Dr , Mississauga - Erindale",2008-11-14,43.55447729999999,-79.63220539999999
/on/etobicoke-real-estate/19-kennebec-cres/home/JjAXw7QzjWd3QOzg/,"$279,000","$268,000",Detached,"(Address not available) , Etobicoke - Rexdale-Kipling",2004-12-30,43.7194288,-79.5703907
/on/brampton-real-estate/44-grand-rapids-sq/home/weQp5yOQL5g3d0ZE/,"$269,900","$260,000",Detached,"44 Grand Rapids Sq , Brampton - Northgate",2012-12-05,43.7369559,-79.7231825
/on/north-york-real-estate/11-san-vitoway/home/0J6Em7brdww7XBeq/,"$239,900","$232,000",Condo Townhouse,"11 San Vitoway , North York - Glenfield-Jane Heights",2010-12-10,43.74002309999999,-79.5107834
/on/north-york-real-estate/1905-1-concorde-pl/home/zVwod7v2bmp75mGN/,"$489,000","$478,000",Condo Apt,"1905 - 1 Concorde Pl , North York - Banbury-Don Mills",2014-11-21,43.7285998,-79.3275712
/on/scarborough-real-estate/201-121-trudelle-st/home/0ZxwR7Mnmlx3KabB/,"$375,000","$372,000",Condo Apt,"201 - 121 Trudelle St , Scarborough - Eglinton East",2019-11-21,43.7403212,-79.2380392
/on/oakville-real-estate/2448-tesla-cres/home/510QqypRAnD3LGlV/,"$1,749,900","$1,720,000",Detached,"2448 Tesla Cres , Oakville - Iroquois Ridge North",2020-12-22,43.490899,-79.70606269999999
/on/vaughan-real-estate/7-lancer-dr/home/RdXze3eK6nzy8m9K/,"$2,888,888","$3,200,000",Detached,"7 Lancer Dr , Vaughan - Maple",2023-11-15,43.8471714,-79.51346439999999
/on/scarborough-real-estate/703-915-midland-ave/home/510QqypOdr2YLGlV/,"$324,900","$315,000",Condo Apt,"703 - 915 Midland Ave , Scarborough - Eglinton East",2018-11-12,43.7356366,-79.2578451
/on/etobicoke-real-estate/4001-2200-lakeshore-blvd-w/home/BDO1w3WVmj78Jg0M/,"$649,000","$636,000",Condo Apt,"4001 - 2200 Lakeshore Blvd , Etobicoke - Mimico",2017-12-07,43.6015351,-79.5008962
/on/etobicoke-real-estate/62-kearney-dr/home/damgL7ADbQnyZ1MW/,"$819,900","$799,000",Detached,"62 Kearney Dr , Etobicoke - West Humber-Clairville",2019-12-27,43.722654,-79.58904009999999
/on/scarborough-real-estate/22-wincrest-dr/home/b1DBW7RoZJx3qlAp/,"$309,000","$302,000",Detached,"22 Wincrest Dr , Scarborough - Bendale",2005-11-29,43.7700092,-79.2555241
/on/scarborough-real-estate/414-121-ling-rd/home/obqB176zRM67ZajD/,"$328,888","$320,000",Condo Apt,"414 - 121 Ling Rd , Scarborough - West Hill",2017-11-15,43.7684072,-79.1819742
/on/scarborough-real-estate/11-danzig-st/home/6VLaGyGAnwA3W1ZD/,"$285,000","$280,000",Detached,"11 Danzig St , Scarborough - West Hill",2008-11-12,43.7636604,-79.18914470000001
/on/etobicoke-real-estate/1403-812-burnhamthorpe-rd/home/VaD6p78mQm43wRQr/,"$679,900","$645,000",Condo Apt,"1403 - 812 Burnhamthorpe Rd , Etobicoke - Markland Wood",2022-11-22,43.63979579999999,-79.5816917
/on/mississauga-real-estate/5448-bimini-crt/home/r56k97wmo11YKRjD/,"$778,000","$750,000",Detached,"5448 Bimini Crt , Mississauga - Central Erin Mills",2004-11-26,43.5733675,-79.70946699999999
/on/north-york-real-estate/1901-17-barberry-pl/home/r56k97w6PKGyKRjD/,"$708,800","$690,000",Condo Apt,"1901 - 17 Barberry Pl , North York - Bayview Village",2022-10-27,43.7652439,-79.3849489
/on/north-york-real-estate/77-invermay-ave/home/NAKv53D0VQd3MnxB/,"$2,799,900","$2,777,000",Detached,"77 Invermay Ave , North York - Clanton Park",2020-11-28,43.7398266,-79.4418096
/on/mississauga-real-estate/114-55-elm-dr-w/home/L4KAX7NM8OyeRPJw/,"$299,888","$315,500",Condo Apt,"114 - 55 Elm Dr W , Mississauga - City Centre",2017-12-07,43.5902,-79.63305
/on/oakville-real-estate/2427-sylvia-dr/home/DnM697kWARW7bmwe/,"$1,129,000","$1,119,000",Detached,"2427 Sylvia Dr , Oakville - Iroquois Ridge North",2012-12-10,43.4989946,-79.7044154
/on/scarborough-real-estate/138-birkdale-rd/home/kbEDRYageV671VaB/,"$376,500","$365,000",Detached,"138 Birkdale Rd , Scarborough - Bendale",2010-12-09,43.7614806,-79.26337269999999
/on/etobicoke-real-estate/1-12-bradbrook-rd/home/5xLkv3VaaMe7DBNr/,"$349,000","$328,000",Condo Townhouse,"1 - 12 Bradbrook Rd , Etobicoke - Islington-City Centre West",2010-11-22,43.6253675,-79.5172193
/on/mississauga-real-estate/807-2091-hurontario-st-w/home/2Z5BX320VoQyDar0/,"$214,900","$210,000",Condo Apt,"807 - 2091 Hurontario St , Mississauga - Cooksville",2010-12-21,43.57107999999999,-79.60233
/on/mississauga-real-estate/1110-shagbark-cres/home/L4KAX7NOG5q3eRPJ/,"$999,800","$960,000",Detached,"1110 Shagbark Cres , Mississauga - Creditview",2017-11-22,43.5707939,-79.66287319999999
/on/scarborough-real-estate/20-esquire-rd/home/a6zqW7d2GAXY5eZE/,"$1,099,000","$1,065,000",Detached,"20 Esquire Rd , Scarborough - Tam O'Shanter-Sullivan",2019-11-28,43.7742031,-79.3202804
/on/scarborough-real-estate/6-dubarry-ave/home/510Qqypzwwe3LGlV/,"$500,000","$651,919",Detached,"6 Dubarry Ave , Scarborough - West Hill",2019-12-17,43.7607909,-79.1822777
/on/mississauga-real-estate/409-300-webb-dr/home/gaQmD7zd5WZYJ9Bo/,"$204,900","$203,000",Condo Apt,"409 - 300 Webb Dr , Mississauga - City Centre",2012-11-15,43.5859499,-79.64059999999999
/on/mississauga-real-estate/167-1395-williamsport-dr/home/BXeEn7XKl9DyrPo8/,"$159,900","$145,000",Condo Townhouse,"167 - 1395 Williamsport Dr , Mississauga - Applewood",2011-12-03,43.6190723,-79.5957774
/on/etobicoke-real-estate/1265-kipling-ave/home/BGMnKYqDpk13w1Qr/,"$729,000","$689,000",Detached,"1265 Kipling Ave , Etobicoke - Princess-Rosethorn",2006-12-29,43.6624523,-79.5437492
/on/mississauga-real-estate/4446-mayflower-dr/home/obqB176kqld3ZajD/,"$549,500","$535,000",Detached,"4446 Mayflower Dr , Mississauga - Mavis-Erindale",2011-11-18,43.5964739,-79.6520924
/on/etobicoke-real-estate/702-25-fontenay-crt/home/MB5bO3xL8nl3kWVP/,"$660,000","$645,000",Condo Apt,"702 - 25 Fontenay Crt , Etobicoke - Edenbridge-Humber Valley",2021-11-22,43.682477,-79.5111077
/on/brampton-real-estate/133-ellerslie-rd/home/EeVbOYE41K3x2P0z/,"$142,000","$138,000",Condo Townhouse,"(Address not available) , Brampton - Southgate",2003-11-25,,
/on/mississauga-real-estate/2747-council-ring-rd/home/NAKv53D26eEyMnxB/,"$300,000","$345,000",Detached,"2747 Council Ring Rd , Mississauga - Erin Mills",2007-12-20,43.5300154,-79.689056
