link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/toronto-real-estate/741-21-dale-ave/home/RdXze3e6kbOY8m9K/,"$1,649,900","$1,800,000",Co-Op Apt,"741 - 21 Dale Ave , Toronto - Rosedale-Moore Park",,,
/on/scarborough-real-estate/564-pharmacy-ave/home/JjAXw7Qw0xQYQOzg/,"$850,000","$841,500",Detached,"564 Pharmacy Ave , Scarborough - Clairlea-Birchmount",,,
/on/toronto-real-estate/524-111-bathurst-st/home/x9w8o3m0NX7GKjm0/,"$480,000","$450,000",Condo Apt,"524 - 111 Bathurst St , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/65-fort-dearborn-dr/home/RdXze3epwkk78m9K/,"$1,099,800","$1,270,000",Detached,"65 Fort Dearborn Dr , Scarborough - L'Amoreaux",,,
/on/etobicoke-real-estate/111-third-st/home/510QqypEzv17LGlV/,"$999,988","$960,000",Semi-Detached,"111 Third St , Etobicoke - New Toronto",,,
/on/toronto-real-estate/ph15-50-dunfield-ave/home/gAaOyL8dPa5yGxMb/,"$1,195,000","$1,160,000",Condo Apt,"PH15 - 50 Dunfield Ave , Toronto - Mount Pleasant West",,,
/on/toronto-real-estate/19-38-gibson-ave/home/xmZRW7nrBmR7EBO9/,"$588,000","$590,000",Condo Townhouse,"19 - 38 Gibson Ave , Toronto - Weston",,,
/on/toronto-real-estate/2314-55-harbour-sq/home/0MWBVyZQd2gYKemj/,"$1,280,000","$1,170,000",Condo Apt,"2314 - 55 Harbour Sq , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/810-435-richmond-st-w/home/wJKR7P82ze97XeLP/,"$849,000","$813,000",Condo Apt,"810 - 435 Richmond St W , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/405-700-king-st-w/home/02Zpj39pO8M7DrK8/,"$695,000","$660,000",Condo Apt,"405 - 700 King St W , Toronto - Niagara",,,
/on/toronto-real-estate/188-carmichael-ave/home/owJKR7PWEjOyXeLP/,"$1,749,000","$1,730,000",Detached,"188 Carmichael Ave , Toronto - Bedford Park-Nortown",,,
/on/etobicoke-real-estate/3503-2200-lake-shore-blvd-w/home/knbq6y12GB97o9DA/,"$555,000","$555,000",Condo Apt,"3503 - 2200 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/toronto-real-estate/618-1-old-mill-dr/home/a6zqW7dKGJPy5eZE/,"$710,000","$690,000",Condo Apt,"618 - 1 Old Mill Dr , Toronto - High Park-Swansea",,,
/on/toronto-real-estate/511-350-lonsdale-rd/home/ZEXrx300BZ3OklNq/,"$1,349,000","$1,285,000",Condo Apt,"511 - 350 Lonsdale Rd , Toronto - Forest Hill South",,,
/on/north-york-real-estate/810-28-pemberton-ave/home/kbEDRYa29Aly1VaB/,"$539,800","$527,000",Condo Apt,"810 - 28 Pemberton Ave , North York - Newtonbrook East",,,
/on/etobicoke-real-estate/950-25-viking-lane-w/home/jJKdOYrBrDnY54lW/,"$689,999","$650,000",Condo Apt,"950 - 25 Viking Lane , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/619-650-queens-quay-w/home/zVwod7vKwM35mGNk/,"$549,999","$515,000",Condo Apt,"619 - 650 Queens Quay W , Toronto - Niagara",,,
/on/scarborough-real-estate/26-13-eaton-park-lane/home/ZNkKJ3Jq9K67d4V6/,"$729,000","$701,000",Condo Townhouse,"26 - 13 Eaton Park Lane , Scarborough - L'Amoreaux",,,
/on/mississauga-real-estate/1177-carnegie-dr/home/10QqypNjexm3LGlV/,"$1,599,900","$1,545,000",Semi-Detached,"1177 Carnegie Dr , Mississauga - Lakeview",,,
/on/north-york-real-estate/1403-2-anndale-dr/home/xmZRW7njn2J7EBO9/,"$599,000","$620,000",Condo Apt,"1403 - 2 Anndale Dr , North York - Willowdale East",,,
/on/richmond-hill-real-estate/1405-55-oneida-cres/home/2Z5BX3286EbyDar0/,"$599,000","$586,000",Condo Apt,"1405 - 55 Oneida Cres , Richmond Hill - Langstaff",,,
/on/north-york-real-estate/901-150-fairview-mall-dr/home/zVwod7vGKlG35mGN/,"$565,000","$545,000",Condo Apt,"901 - 150 Fairview Mall Dr , North York - Don Valley Village",,,
/on/north-york-real-estate/2905-65-skymark-dr/home/eVbOYEpAbNO3x2P0/,"$1,088,000","$1,021,000",Condo Apt,"2905 - 65 Skymark Dr , North York - Hillcrest Village",,,
/on/vaughan-real-estate/29-whiffletree-crt-e/home/6VLaGyGnB0JYW1ZD/,"$2,395,000","$2,226,500",Detached,"29 Whiffletree Crt , Vaughan - East Woodbridge",,,
/on/toronto-real-estate/15-beechborough-ave/home/NkKJ3Jd0oMGyd4V6/,"$1,150,000","$1,001,000",Detached,"15 Beechborough Ave , Toronto - Beechborough-Greenbrook",,,
/on/toronto-real-estate/2612-230-queens-quay-w/home/PXRla7geGQRYjEvL/,"$999,000","$1,080,000",Condo Apt,"2612 - 230 Queens Quay W , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/195-brookdale-ave/home/kbEDRYa5l6bY1VaB/,"$1,995,000","$2,455,000",Detached,"195 Brookdale Ave , Toronto - Lawrence Park North",,,
/on/toronto-real-estate/2006-88-blue-jays-way/home/gJRv53KELeoyVPW4/,"$799,000","$790,000",Condo Apt,"2006 - 88 Blue Jays Way , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/282-st-clements-ave/home/DnM697kKnE17bmwe/,"$2,195,000","$2,213,000",Detached,"282 St Clements Ave , Toronto - Yonge-Eglinton",,,
/on/toronto-real-estate/513-170-sudbury-st/home/EeVbOYEN4DDyx2P0/,"$450,000","$425,000",Condo Apt,"513 - 170 Sudbury St , Toronto - Little Portugal",,,
/on/toronto-real-estate/504-1603-eglinton-ave-w/home/obqB176aD1WyZajD/,"$768,000","$750,000",Condo Apt,"504 - 1603 Eglinton Ave W , Toronto - Oakwood Village",,,
/on/toronto-real-estate/3002-25-richmond-st-e/home/Z5BX32zN9lw3Dar0/,"$580,000","$581,000",Condo Apt,"3002 - 25 Richmond St E , Toronto - Church-Yonge Corridor",,,
/on/etobicoke-real-estate/20-115-long-branch-ave/home/gJRv53Kkxlx3VPW4/,"$775,000","$790,000",Condo Townhouse,"20 - 115 Long Branch Ave , Etobicoke - Long Branch",,,
/on/toronto-real-estate/3711-20-lombard-street/home/B5bO3xX2KWd3kWVP/,"$999,800","$995,000",Condo Apt,"3711 - 20 Lombard St , Toronto - Church-Yonge Corridor",,,
/on/markham-real-estate/3-caprara-cres/home/BDO1w3WqJ2wy8Jg0/,"$1,698,800","$1,772,000",Detached,"3 Caprara Cres , Markham - Box Grove",,,
/on/pickering-real-estate/1564-saugeen-dr/home/VgAaOyLw8oeYGxMb/,"$1,249,000","$1,260,000",Detached,"1564 Saugeen Dr , Pickering - Amberlea",,,
/on/vaughan-real-estate/9-rosario-dr/home/kbEDRYaqvKlY1VaB/,"$1,199,000","$1,313,000",Semi-Detached,"9 Rosario Dr , Vaughan - Vellore Village",,,
/on/toronto-real-estate/2206-20-tubman-ave/home/obqB176pz5dYZajD/,"$619,000","$610,000",Condo Apt,"2206 - 20 Tubman Ave , Toronto - Regent Park",,,
/on/toronto-real-estate/811-1461-lawrence-avenue/home/0A9X3jP2nrdyvgxV/,"$399,000","$413,000",Condo/Apt Unit,"811 - 1461 Lawrence Avenue , Toronto - Brookhaven-Amesbury",,,
/on/toronto-real-estate/310-21-nassau-st/home/kbEDRYanXE1y1VaB/,"$1,179,000","$1,125,000",Condo Apt,"310 - 21 Nassau St , Toronto - Kensington-Chinatown",,,
/on/toronto-real-estate/401-3-hickory-tree-rd/home/Z5BX32zwWj43Dar0/,"$569,900","$550,000",Condo Apt,"401 - 3 Hickory Tree Rd , Toronto - Weston",,,
/on/toronto-real-estate/4512-11-brunel-crt/home/L5VXv3lK24x7j2q8/,"$725,000","$685,000",Condo Apt,"4512 - 11 Brunel Crt , Toronto - Waterfront Communities C1",,,
/on/vaughan-real-estate/ph10-1000-portage-pkwy/home/NkKJ3JdXQqmyd4V6/,"$599,000","$722,000",Condo Apt,"PH10 - 1000 Portage Pkwy , Vaughan - Vaughan Corporate Centre",,,
/on/etobicoke-real-estate/590-horner-ave/home/0ZxwR7MEXgx7KabB/,"$1,600,000","$1,560,000",Detached,"590 Horner Ave , Etobicoke - Alderwood",,,
/on/toronto-real-estate/1406-6-sonic-way/home/JRv53KDNPe4YVPW4/,"$578,800","$550,000",Condo Apt,"1406 - 6 Sonic Way , Toronto - Flemingdon Park",,,
/on/north-york-real-estate/home/mLzQ1y5vB2E7qdeK/,$-,,,"53 Tottenham Rd , North York - Banbury-Don Mills",,,
/on/toronto-real-estate/506-77-lombard-st-n/home/mLzQ1y54dPwYqdeK/,"$589,000","$560,000",Condo Townhouse,"506 - 77 LOMBARD St , Toronto - Church-Yonge Corridor",,,
/on/toronto-real-estate/511-270-wellington-st-w/home/MB5bO3xoXnp7kWVP/,"$649,900","$635,000",Condo Apt,"511 - 270 Wellington St W , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/22-botany-hill-rd/home/2Zpj39ENBZg3DrK8/,"$819,000","$820,000",Detached,"22 Botany Hill Rd , Scarborough - Morningside",,,
/on/vaughan-real-estate/3-165-fieldstone-dr-e/home/510QqypG4LmYLGlV/,"$849,900","$832,000",Condo Townhouse,"3 - 165 fieldstone Dr E , Vaughan - East Woodbridge",,,
/on/toronto-real-estate/24-chilton-rd/home/aD6p781mxRV3wRQr/,"$1,299,900","$1,250,000",Detached,"24 Chilton Rd , Toronto - East York",,,
/on/scarborough-real-estate/3512-125-village-green-sq-s/home/02Zpj399jnO3DrK8/,"$479,000","$488,000",Condo Apt,"3512 - 125 Village Green Sq S , Scarborough - Agincourt South-Malvern West",,,
/on/toronto-real-estate/2209-426-university-ave/home/ZEXrx30r1zpyOklN/,"$529,999","$522,000",Condo Apt,"2209 - 426 University Ave , Toronto - Kensington-Chinatown",,,
/on/mississauga-real-estate/10-3600-morning-star-dr/home/EeVbOYEAE2GYx2P0/,"$719,900","$700,000",Condo Townhouse,"10 - 3600 Morning Star Dr , Mississauga - Malton",,,
/on/north-york-real-estate/617-28-empress-ave/home/MB5bO3xjJgykWVPg/,"$560,000","$540,000",Condo Apt,"617 - 28 Empress Ave , North York - Willowdale East",,,
/on/north-york-real-estate/130-munro-blvd/home/a6zqW7dVjBeY5eZE/,"$4,098,800","$3,998,000",Detached,"130 Munro Blvd , North York - St. Andrew-Windfields",,,
/on/scarborough-real-estate/3104-125-village-green-sq/home/r56k97wbVkGyKRjD/,"$669,000","$620,000",Condo Apt,"3104 - 125 Village Green Sq , Scarborough - Agincourt South-Malvern West",,,
/on/north-york-real-estate/811-1461-lawrence-ave-w/home/BDO1w3WAeBqy8Jg0/,"$399,000","$413,000",Condo Apt,"811 - 1461 Lawrence Ave W , North York - Brookhaven-Amesbury",,,
/on/scarborough-real-estate/202-1070-progress-ave/home/MB5bO3x28VLykWVP/,"$399,900","$358,000",Condo Townhouse,"202 - 1070 Progress Ave , Scarborough - Malvern",,,
/on/scarborough-real-estate/23-radwell-cres/home/obqB176WqBv3ZajD/,"$1,180,000","$1,142,600",Detached,"23 Radwell Cres , Scarborough - Milliken",,,
/on/toronto-real-estate/716-955-bay-st/home/N0A9X3jDdgDyvgxV/,"$579,000","$558,000",Condo Apt,"716 - 955 Bay St , Toronto - Bay Street Corridor",,,
/on/mississauga-real-estate/4340-wellsborough-place/home/56k97wqXNx6YKRjD/,"$2,349,900","$2,198,000",Detached,"4340 Wellsborough Pl , Mississauga - East Credit",,,
/on/north-york-real-estate/20-thorny-vine-way/home/dXawjy4eeA67rR18/,"$749,000","$750,000",Condo Townhouse,"20 Thorny Vine Way , North York - Bayview Village",,,
/on/toronto-real-estate/520-118-merchants-wharf-ave/home/JjAXw7Qqo4Q7QOzg/,"$798,800","$780,000",Condo Apt,"520 - 118 Merchants' Wharf Ave , Toronto - Waterfront Communities C8",,,
/on/north-york-real-estate/14-bowhill-cres/home/BGMnKYqodgb7w1Qr/,"$1,498,000","$1,490,000",Detached,"14 Bowhill Cres , North York - Pleasant View",,,
/on/etobicoke-real-estate/2639-35-viking-lane/home/5xLkv3V1Dbz7DBNr/,"$690,000","$675,000",Condo Apt,"2639 - 35 Viking Lane , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/1101-1190-dundas-st-e/home/oK8OgYBrQoYJmG2X/,"$519,000","$505,000",Condo Apt,"1101 - 1190 Dundas St E , Toronto - South Riverdale",,,
/on/pickering-real-estate/19-1965-altona-rd/home/1DBW7RDNVNAYqlAp/,"$849,900","$950,000",Freehold Townhouse,"19 - 1965 Altona Rd , Pickering - Highbush",,,
/on/toronto-real-estate/248-lippincott-st/home/1DBW7RDB8OkYqlAp/,"$1,725,000","$1,660,000",Detached,"248 Lippincott St , Toronto - University",,,
/on/ajax-real-estate/74-wright-cres/home/JjAXw7QBk1b3QOzg/,"$710,000","$740,000",Freehold Townhouse,"74 Wright Cres , Ajax - Central",,,
/on/north-york-real-estate/120-bevdale-rd/home/9w8o3m5pNAZ3GKjm/,"$1,329,000","$1,273,000",Detached,"120 Bevdale Rd , North York - Willowdale West",,,
/on/etobicoke-real-estate/3504-2220-lake-shore-blvd-w/home/5xLkv3VX40zyDBNr/,"$749,888","$737,000",Condo Apt,"3504 - 2220 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/mississauga-real-estate/342-riel-dr/home/XeEn7X6DrV0YrPo8/,"$1,349,000","$1,340,000",Detached,"342 Riel Dr , Mississauga - Fairview",,,
/on/mississauga-real-estate/10-3600-morning-star-dr/home/EeVbOYEAE2GYx2P0/,"$719,900","$700,000",Condo Townhouse,"10 - 3600 Morning Star Dr , Mississauga - Malton",,,
/on/north-york-real-estate/617-28-empress-ave/home/MB5bO3xjJgykWVPg/,"$560,000","$540,000",Condo Apt,"617 - 28 Empress Ave , North York - Willowdale East",,,
/on/north-york-real-estate/130-munro-blvd/home/a6zqW7dVjBeY5eZE/,"$4,098,800","$3,998,000",Detached,"130 Munro Blvd , North York - St. Andrew-Windfields",,,
/on/scarborough-real-estate/3104-125-village-green-sq/home/r56k97wbVkGyKRjD/,"$669,000","$620,000",Condo Apt,"3104 - 125 Village Green Sq , Scarborough - Agincourt South-Malvern West",,,
/on/north-york-real-estate/811-1461-lawrence-ave-w/home/BDO1w3WAeBqy8Jg0/,"$399,000","$413,000",Condo Apt,"811 - 1461 Lawrence Ave W , North York - Brookhaven-Amesbury",,,
/on/scarborough-real-estate/202-1070-progress-ave/home/MB5bO3x28VLykWVP/,"$399,900","$358,000",Condo Townhouse,"202 - 1070 Progress Ave , Scarborough - Malvern",,,
/on/scarborough-real-estate/23-radwell-cres/home/obqB176WqBv3ZajD/,"$1,180,000","$1,142,600",Detached,"23 Radwell Cres , Scarborough - Milliken",,,
/on/toronto-real-estate/716-955-bay-st/home/N0A9X3jDdgDyvgxV/,"$579,000","$558,000",Condo Apt,"716 - 955 Bay St , Toronto - Bay Street Corridor",,,
/on/mississauga-real-estate/4340-wellsborough-place/home/56k97wqXNx6YKRjD/,"$2,349,900","$2,198,000",Detached,"4340 Wellsborough Pl , Mississauga - East Credit",,,
/on/north-york-real-estate/20-thorny-vine-way/home/dXawjy4eeA67rR18/,"$749,000","$750,000",Condo Townhouse,"20 Thorny Vine Way , North York - Bayview Village",,,
/on/toronto-real-estate/520-118-merchants-wharf-ave/home/JjAXw7Qqo4Q7QOzg/,"$798,800","$780,000",Condo Apt,"520 - 118 Merchants' Wharf Ave , Toronto - Waterfront Communities C8",,,
/on/north-york-real-estate/14-bowhill-cres/home/BGMnKYqodgb7w1Qr/,"$1,498,000","$1,490,000",Detached,"14 Bowhill Cres , North York - Pleasant View",,,
/on/etobicoke-real-estate/2639-35-viking-lane/home/5xLkv3V1Dbz7DBNr/,"$690,000","$675,000",Condo Apt,"2639 - 35 Viking Lane , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/1101-1190-dundas-st-e/home/oK8OgYBrQoYJmG2X/,"$519,000","$505,000",Condo Apt,"1101 - 1190 Dundas St E , Toronto - South Riverdale",,,
/on/pickering-real-estate/19-1965-altona-rd/home/1DBW7RDNVNAYqlAp/,"$849,900","$950,000",Freehold Townhouse,"19 - 1965 Altona Rd , Pickering - Highbush",,,
/on/toronto-real-estate/248-lippincott-st/home/1DBW7RDB8OkYqlAp/,"$1,725,000","$1,660,000",Detached,"248 Lippincott St , Toronto - University",,,
/on/ajax-real-estate/74-wright-cres/home/JjAXw7QBk1b3QOzg/,"$710,000","$740,000",Freehold Townhouse,"74 Wright Cres , Ajax - Central",,,
/on/north-york-real-estate/120-bevdale-rd/home/9w8o3m5pNAZ3GKjm/,"$1,329,000","$1,273,000",Detached,"120 Bevdale Rd , North York - Willowdale West",,,
/on/etobicoke-real-estate/3504-2220-lake-shore-blvd-w/home/5xLkv3VX40zyDBNr/,"$749,888","$737,000",Condo Apt,"3504 - 2220 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/mississauga-real-estate/342-riel-dr/home/XeEn7X6DrV0YrPo8/,"$1,349,000","$1,340,000",Detached,"342 Riel Dr , Mississauga - Fairview",,,
/on/vaughan-real-estate/91-calgary-gdns/home/10QqypNPp513LGlV/,"$1,799,000","$1,675,000",Detached,"91 Calgary Gdns , Vaughan - Islington Woods",,,
/on/toronto-real-estate/187-gamble-ave-e/home/obqB1768KXvYZajD/,"$1,198,000","$1,198,000",Detached,"187 Gamble Ave , Toronto - East York",,,
/on/pickering-real-estate/1215-1235-bayly-st-s/home/damgL7AVX1b3Z1MW/,"$489,900","$537,000",Condo Apt,"1215 - 1235 Bayly St S , Pickering - Bay Ridges",,,
/on/toronto-real-estate/72-curzon-st-w/home/aD6p781eRlk3wRQr/,"$1,748,000","$1,694,000",Detached,"72 Curzon St W , Toronto - South Riverdale",,,
/on/toronto-real-estate/30-perth-ave/home/XRla7gxeB093jEvL/,"$1,299,000","$1,475,000",Freehold Townhouse,"30 Perth Ave , Toronto - Dufferin Grove",,,
/on/scarborough-real-estate/112-laurel-ave/home/DnM697kKjAO7bmwe/,"$829,900","$941,000",Semi-Detached,"112 Laurel Ave , Scarborough - Kennedy Park",,,
/on/vaughan-real-estate/1602-30-north-park-rd/home/VgAaOyLX2WbyGxMb/,"$758,000","$735,000",Condo Apt,"1602 - 30 North Park Rd , Vaughan - Beverley Glen",,,
/on/mississauga-real-estate/602-200-burnhamthorpe-rd-e/home/0ZxwR7M0GO2yKabB/,"$525,000","$525,000",Condo Apt,"602 - 200 Burnhamthorpe Rd E , Mississauga - Mississauga Valleys",,,
/on/pickering-real-estate/301-1725-pure-springs-blvd-n/home/x9w8o3maa8X3GKjm/,"$650,000","$660,000",Condo Townhouse,"301 - 1725 Pure Springs Blvd N , Pickering - Duffin Heights",,,
/on/scarborough-real-estate/34-relroy-crt/home/xLkv3V9pAjQ7DBNr/,"$1,488,000","$1,473,000",Detached,"34 Relroy Crt , Scarborough - Steeles",,,
/on/vaughan-real-estate/1809-3700-hwy-7/home/jAXw7Qw1RQ1YQOzg/,"$528,000","$517,000",Condo Apt,"1809 - 3700 Hwy 7 , Vaughan - East Woodbridge",,,
/on/north-york-real-estate/413-60-george-butchart-dr/home/XeEn7X6OGoKYrPo8/,"$559,900","$550,000",Condo Apt,"413 - 60 George Butchart Dr , North York - Downsview-Roding-CFB",,,
/on/toronto-real-estate/403-205-wynford-dr/home/4KAX7NONL4J3eRPJ/,"$699,000","$635,000",Condo Apt,"403 - 205 Wynford Dr , Toronto - Flemingdon Park",,,
/on/richmond-hill-real-estate/611-55-oneida-cres/home/obqB1762M67ZajDG/,"$538,000","$600,000",Condo Apt,"611 - 55 Oneida Cres , Richmond Hill - Langstaff",,,
/on/toronto-real-estate/ph608-301-markham-st/home/6zqW7dGAEWVy5eZE/,"$1,149,900","$1,090,000",Condo Apt,"Ph608 - 301 Markham St , Toronto - Trinity-Bellwoods",,,
/on/pickering-real-estate/1147-azalea-ave/home/VLaGyG2D0nAYW1ZD/,"$1,099,918","$1,099,000",Semi-Detached,"1147 Azalea Ave , Pickering - Rural Pickering",,,
/on/scarborough-real-estate/62-portico-dr/home/damgL7AABk97Z1MW/,"$999,900","$1,180,000",Detached,"62 Portico Dr , Scarborough - Woburn",,,
/on/north-york-real-estate/92-tanjoe-cres/home/gAaOyL8NPkmyGxMb/,"$1,070,000","$1,030,000",Semi-Detached,"92 Tanjoe Cres , North York - Newtonbrook West",,,
/on/etobicoke-real-estate/727-700-humberwood-blvd/home/owJKR7P6q2pYXeLP/,"$629,000","$595,000",Condo Apt,"727 - 700 Humberwood Blvd , Etobicoke - West Humber-Clairville",,,
/on/mississauga-real-estate/128-springbrooke-cres/home/NAKv53Dl4k63MnxB/,"$1,199,999","$1,175,000",Detached,"128 Springbrooke Cres , Mississauga - Hurontario",,,
/on/scarborough-real-estate/62-portico-dr/home/damgL7AABk97Z1MW/,"$999,900","$1,180,000",Detached,"62 Portico Dr , Scarborough - Woburn",,,
/on/toronto-real-estate/387-melrose-ave/home/K8OgYBVeaa0YJmG2/,"$1,750,000","$1,650,000",Detached,"387 Melrose Ave , Toronto - Bedford Park-Nortown",,,
/on/toronto-real-estate/602-30-baseball-pl/home/BXeEn7XQa1M3rPo8/,"$998,888","$957,500",Condo Apt,"602 - 30 Baseball Pl , Toronto - South Riverdale",,,
/on/scarborough-real-estate/1508-pharmacy-ave/home/BGMnKYqLJX53w1Qr/,"$1,069,000","$1,035,000",Detached,"1508 Pharmacy Ave , Scarborough - Wexford-Maryvale",,,
/on/pickering-real-estate/1967-lodge-rd/home/ZEXrx30zd2ZyOklN/,"$968,000","$968,000",Detached,"1967 Lodge Rd , Pickering - Liverpool",,,
/on/toronto-real-estate/2904-395-bloor-st-e/home/LzQ1y5ExmZwyqdeK/,"$738,000","$735,000",Condo Apt,"2904 - 395 BLOOR St E , Toronto - North St. James Town",,,
/on/pickering-real-estate/41-1735-walnut-lane/home/xmZRW7nek6dyEBO9/,"$699,000","$690,000",Condo Townhouse,"41 - 1735 Walnut Lane , Pickering - Town Centre",,,
/on/vaughan-real-estate/154-alistair-cres/home/jAXw7QwDZMmYQOzg/,"$1,467,000","$1,404,250",Detached,"154 Alistair Cres , Vaughan - Kleinburg",,,
/on/scarborough-real-estate/1717-4725-sheppard-ave-e/home/Z5BX32z9BNl3Dar0/,"$417,171","$425,000",Condo Apt,"1717 - 4725 Sheppard Ave E , Scarborough - Agincourt South-Malvern West",,,
/on/toronto-real-estate/210-110-marine-parade-dr/home/Zaw5Yo5o5GV7n961/,"$629,000","$605,000",Condo Apt,"210 - 110 MARINE PARADE Dr , Toronto - Mimico",,,
/on/richmond-hill-real-estate/40-sunshine-dr/home/RdXze3e0GOq78m9K/,"$1,098,000","$1,072,000",Detached,"40 Sunshine Dr , Richmond Hill - Observatory",,,
/on/toronto-real-estate/2-hannaford-st/home/owJKR7P6JOYXeLPm/,"$849,000","$970,000",Freehold Townhouse,"2 Hannaford St , Toronto - The Beaches",,,
/on/north-york-real-estate/1506-188-doris-ave/home/0J6Em7b48NgYXBeq/,"$869,000","$838,500",Condo Apt,"1506 - 188 Doris Ave , North York - Newtonbrook East",,,
/on/etobicoke-real-estate/1613-370-dixon-rd/home/damgL7A8mRlyZ1MW/,"$489,000","$480,000",Condo Apt,"1613 - 370 Dixon Rd , Etobicoke - Kingsview Village-The Westway",,,
/on/scarborough-real-estate/37-elmview-dr/home/NAKv53D9RxJYMnxB/,"$2,759,000","$2,620,000",Detached,"37 Elmview Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/north-york-real-estate/20-convent-crt/home/XRla7gxeBB53jEvL/,"$1,788,000","$1,615,000",Detached,"20 Convent Crt , North York - Yorkdale-Glen Park",,,
/on/richmond-hill-real-estate/17-silver-fir-st/home/gaQmD7zAAeZyJ9Bo/,"$2,860,000","$2,760,000",Detached,"17 Silver Fir St , Richmond Hill - Langstaff",,,
/on/ajax-real-estate/56-armitage-cres/home/9w8o3m5x0Dz3GKjm/,"$869,998","$870,000",Detached,"56 Armitage Cres , Ajax - Northwest Ajax",,,
/on/scarborough-real-estate/464-scarborough-golf-clu-rd/home/4KAX7NO8jpo3eRPJ/,"$1,065,000","$1,001,000",Detached,"464 Scarborough Golf Club Rd , Scarborough - Woburn",,,
/on/etobicoke-real-estate/407-5-michael-power-pl/home/BXeEn7Xr5bGYrPo8/,"$595,000","$582,000",Condo Apt,"407 - 5 Michael Power Pl , Etobicoke - Islington-City Centre West",,,
/on/scarborough-real-estate/62-portico-dr/home/damgL7AABk97Z1MW/,"$999,900","$1,180,000",Detached,"62 Portico Dr , Scarborough - Woburn",,,
/on/toronto-real-estate/387-melrose-ave/home/K8OgYBVeaa0YJmG2/,"$1,750,000","$1,650,000",Detached,"387 Melrose Ave , Toronto - Bedford Park-Nortown",,,
/on/toronto-real-estate/602-30-baseball-pl/home/BXeEn7XQa1M3rPo8/,"$998,888","$957,500",Condo Apt,"602 - 30 Baseball Pl , Toronto - South Riverdale",,,
